Depth;POINTID;OC;TH_LAT;TH_LONG;SURVEY_DATE;Elev;LC0_Desc;LC1_Desc;LU1_Desc
0-20 cm;99082252;13.8;42.62225526;-2.371839609;27/07/18;760;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122236;16.5;42.48585165;-2.294137554;31/07/18;439;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99162242;22;42.54509578;-2.257143523;27/07/18;529;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182230;12.6;42.44126144;-2.211119414;31/07/18;387;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99222252;12;42.64282988;-2.203368441;26/07/18;615;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99242254;12.9;42.66353901;-2.182961837;18/05/18;552;Cropland;Nuts trees;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99262230;26.2;42.45289422;-2.115123812;31/07/18;500;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99262270;54.2;42.80878337;-2.188280304;11/07/18;958;Woodland;Broadleaved woodland;Forestry
0-20 cm;99282222;9.8;42.38458332;-2.076655634;23/07/18;391;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99302242;15.5;42.56547535;-2.088855342;01/05/18;504;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322268;300;42.79971545;-2.112182143;11/07/18;1028;Woodland;Broadleaved woodland;Forestry
0-20 cm;99322280;37.6;42.90646598;-2.134215221;25/06/18;606;Woodland;Broadleaved woodland;Forestry
0-20 cm;99362270;114.1;42.82329643;-2.067547589;14/08/18;1171;Woodland;Broadleaved woodland;Forestry
0-20 cm;99402246;15.9;42.61546688;-1.97578893;30/06/18;497;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99402256;12.7;42.70447294;-1.993842722;29/04/18;548;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422232;12;42.49369358;-1.926609442;23/07/18;409;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422250;8;42.65393472;-1.958914399;30/06/18;617;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99422268;125.7;42.81413756;-1.991452992;11/06/18;1272;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442180;8.2;42.03338216;-1.810725739;13/06/18;535;Cropland;Triticale;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442216;19.5;42.35406629;-1.87411594;28/07/18;464;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99442270;72.6;42.83480375;-1.970923869;20/05/18;1100;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462186;9.2;42.08966165;-1.797355827;13/06/18;441;Bareland;Other bare soil;Fallow land
0-20 cm;99502262;48.9;42.77216347;-1.884043818;25/05/18;678;Woodland;Broadleaved woodland;Forestry
0-20 cm;99502294;100;43.05696087;-1.941884613;08/06/18;871;Woodland;Broadleaved woodland;Forestry
0-20 cm;99522174;6.5;41.99114824;-1.704910541;13/06/18;457;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99522182;10.1;42.06244585;-1.71877766;20/07/18;371;Grassland;Grassland without tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99542230;13.7;42.49289175;-1.778882125;23/07/18;402;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542244;6.8;42.61757155;-1.803677906;06/05/18;450;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99562242;5.3;42.60258163;-1.77605327;06/05/18;470;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99582174;16.4;41.99951033;-1.633386722;08/08/18;388;Cropland;Tomatoes;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99582234;18.9;42.53414355;-1.737858076;09/06/18;473;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99582292;144.2;43.05055493;-1.841256784;30/07/18;1191;Woodland;Broadleaved woodland;Forestry
0-20 cm;99602170;17.3;41.96662715;-1.602678497;08/08/18;410;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602178;13.2;42.03794374;-1.616415572;20/07/18;347;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602196;13.5;42.19837836;-1.647483861;21/07/18;313;Cropland;Lucerne;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602218;25.9;42.39441321;-1.685759445;22/07/18;422;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602224;15.9;42.44786739;-1.696256614;22/07/18;465;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602232;23.2;42.51913307;-1.71029201;09/06/18;468;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602260;15.9;42.76850411;-1.759771144;05/06/18;486;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99602290;36.4;43.03558635;-1.813405182;20/06/18;797;Woodland;Broadleaved woodland;Forestry
0-20 cm;99622176;9.4;42.02288666;-1.589123399;20/07/18;366;Bareland;Other bare soil;Fallow land
0-20 cm;99622266;13.7;42.82474353;-1.746282738;22/07/18;467;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99642168;19.3;41.95432633;-1.55159552;08/08/18;369;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99642280;29.1;42.95220778;-1.747027827;02/07/18;669;Grassland;Grassland without tree/shrub cover;Forestry
0-20 cm;99642286;45.4;43.00562459;-1.757746856;22/06/18;630;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99642298;121;43.11244579;-1.779262842;14/08/18;890;Woodland;Broadleaved woodland;Forestry
0-20 cm;99662182;7.5;42.08190479;-1.551672258;21/07/18;341;Bareland;Other bare soil;Fallow land
0-20 cm;99662236;11.4;42.56314607;-1.645143224;10/06/18;508;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99662254;15.9;42.72348429;-1.676750793;08/07/18;773;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99662272;90.9;42.88378502;-1.708587375;28/04/18;671;Shrubland;Shrubland with sparse tree cover;Semi-natural and natural areas not in use
0-20 cm;99682232;27.4;42.53029123;-1.614098953;13/07/18;673;Grassland;Spontaneously re-vegetated surfaces;Fallow land
0-20 cm;99702206;16.9;42.30136338;-1.545041321;22/07/18;471;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99722168;17;41.9653176;-1.456261622;27/09/18;293;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99722266;27;42.83873065;-1.625434712;04/07/18;536;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99722280;34.1;42.96341333;-1.650148577;02/07/18;618;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99722284;50;42.99903283;-1.657235301;20/05/18;600;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99722298;34.9;43.1236867;-1.682129036;27/06/18;284;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99742170;10.7;41.98588818;-1.435803584;27/09/18;291;Cropland;Other fresh vegetables;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99742314;45.9;43.26892463;-1.686406332;21/04/18;131;Woodland;Broadleaved woodland;Forestry
0-20 cm;99762184;14.9;42.11346876;-1.435645722;22/09/18;489;Bareland;Other bare soil;Fallow land
0-20 cm;99762252;19.1;42.71956664;-1.552604165;15/07/18;538;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99762288;42.3;43.04022655;-1.615825118;20/05/18;886;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99782182;19.8;42.09836311;-1.408364036;22/09/18;479;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99782272;76.7;42.90050093;-1.563413098;18/06/18;600;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99802252;12.9;42.72508489;-1.504340861;14/06/18;605;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99802284;77.1;43.01015408;-1.560267076;04/08/18;1238;Woodland;Broadleaved woodland;Forestry
0-20 cm;99822298;47.75;43.13760798;-1.560665625;28/06/18;281;Woodland;Broadleaved woodland;Forestry
0-20 cm;99842210;29.7;42.35620926;-1.384038504;21/09/18;427;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99842218;12.7;42.42753362;-1.397665625;25/09/18;446;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99862232;8.2;42.55506313;-1.397549205;09/07/18;482;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99862240;14.9;42.62637106;-1.41126889;17/06/18;959;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99882218;15.8;42.43297391;-1.349622767;25/09/18;498;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99882296;34.9;43.12807734;-1.484255147;28/06/18;460;Woodland;Broadleaved woodland;Forestry
0-20 cm;99902276;39.7;42.9526504;-1.425103605;08/07/18;778;Woodland;Pine dominated mixed woodland;Forestry
0-20 cm;99902280;62.1;42.98828912;-1.432051886;14/07/18;1123;Woodland;Broadleaved woodland;Forestry
0-20 cm;99922242;10.8;42.65236551;-1.342382928;15/06/18;517;Cropland;Durum wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982230;11.2;42.55348687;-1.249713622;15/07/18;472;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99002280;41.5;43.00190741;-1.310817032;03/06/18;972;Woodland;Broadleaved woodland;Forestry
0-20 cm;99022278;64.5;42.98678893;-1.283131048;21/07/18;937;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99082276;35.3;42.97704249;-1.206972701;14/07/18;1117;Woodland;Broadleaved woodland;Forestry
0-20 cm;99242264;31.5;42.89130981;-0.992888525;07/07/18;1302;Grassland;Grassland without tree/shrub cover;Semi-natural and natural areas not in use
0-20 cm;99242272;60.5;42.96265997;-1.006249017;22/07/18;1462;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99262266;54.3;42.91177869;-0.971997956;07/07/18;1056;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99362268;50.5;42.94268891;-0.854132369;07/07/18;1302;Woodland;Broadleaved woodland;Forestry
0-20 cm;99482232;68.5;42.35335789;-3.05354098;05/08/18;1298;Grassland;Grassland with sparse tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99522260;19.5;42.60818306;-3.060361287;24/07/18;748;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542242;13.1;42.45149184;-3.001174339;03/08/18;715;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99542260;16.1;42.61130308;-3.036333478;24/07/18;717;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99582246;10.6;42.49321699;-2.960999055;24/07/18;644;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99582252;12.4;42.54649534;-2.972668482;24/07/18;581;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602244;9.1;42.47855092;-2.933135635;24/07/18;638;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602250;17.6;42.531834;-2.94477531;24/07/18;589;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99602258;12.2;42.60287101;-2.960338242;08/09/18;597;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99622236;11.6;42.41058419;-2.893704484;03/08/18;804;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99622242;15.7;42.46387655;-2.905286738;24/07/18;654;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99622246;9.3;42.49940225;-2.913023625;24/07/18;602;Cropland;Dry pulses;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99622254;6;42.57044757;-2.928534441;24/07/18;543;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99662242;18.4;42.47003486;-2.857329829;03/08/18;677;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99702214;78.7;42.22737478;-2.755928946;25/07/18;1490;Grassland;Grassland without tree/shrub cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99702242;9.5;42.47617046;-2.809364219;03/08/18;592;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99762234;6.9;42.41424431;-2.722153352;03/08/18;565;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99782222;24.9;42.3106306;-2.675450367;19/07/18;1329;Woodland;Broadleaved woodland;Forestry
0-20 cm;99782240;8;42.47060149;-2.709597731;03/08/18;515;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99842232;3.2;42.40858535;-2.622502731;03/08/18;680;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99902230;6.8;42.39983054;-2.546842089;01/08/18;564;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99902234;14.4;42.43539156;-2.554351625;01/08/18;512;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99962208;29.9;42.21314737;-2.434070685;06/08/18;1148;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99982206;22.4;42.1983246;-2.40648199;27/05/18;1324;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99022200;59.8;42.1508602;-2.347679453;23/07/18;1480;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99022206;25.8;42.20424164;-2.358693103;30/07/18;1377;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99042228;10;42.40289675;-2.37532948;01/08/18;496;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99062206;31.9;42.21013605;-2.310895955;30/07/18;1181;Woodland;Pine dominated coniferous woodland;Forestry
0-20 cm;99102208;39.9;42.23380467;-2.266740509;27/05/18;1212;Shrubland;Shrubland without tree cover;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122210;36.9;42.25453042;-2.246474002;23/07/18;1360;Shrubland;Shrubland without tree cover;Energy production
0-20 cm;99122224;11.1;42.37909825;-2.272077672;31/07/18;582;Grassland;Spontaneously re-vegetated surfaces;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99162228;13;42.42054454;-2.231451668;31/07/18;401;Bareland;Other bare soil;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99182222;8.8;42.37007654;-2.196518313;31/07/18;464;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99222206;3.7;42.23348722;-2.119625319;23/07/18;734;Cropland;Nuts trees;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99262202;5.9;42.20365729;-2.064604681;23/07/18;624;Cropland;Cherry fruit;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99302218;13.6;42.35186033;-2.045475851;20/07/18;380;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99322186;28.9;42.06979335;-1.964419185;25/07/18;655;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99362216;15.5;42.3426659;-1.969992979;20/07/18;342;Cropland;Pear fruit;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382188;8.7;42.09615777;-1.896359059;13/06/18;559;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382196;9.5;42.16741502;-1.910493482;13/06/18;542;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382200;12.1;42.20304076;-1.917577547;20/07/18;465;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99382214;12.9;42.32771572;-1.942460674;28/07/18;346;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99402202;4.2;42.223699;-1.897203316;20/07/18;411;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99462196;4;42.17875375;-1.814881216;20/07/18;359;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99482200;16.9;42.2172097;-1.797989261;20/07/18;332;Cropland;Vineyards;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99562196;17.3;42.19279968;-1.695321479;21/07/18;312;Bareland;Other bare soil;Fallow land
0-20 cm;99042102;5.7;41.28122756;-2.147882903;27/07/18;839;Bareland;Other bare soil;Fallow land
0-20 cm;99062092;10.5;41.1950094;-2.106788245;27/07/18;972;Grassland;Spontaneously re-vegetated surfaces;Semi-natural and natural areas not in use
0-20 cm;99062106;13.7;41.31976164;-2.1313643;14/07/18;799;Bareland;Other bare soil;Fallow land
0-20 cm;99102114;20.4;41.39681864;-2.09827597;08/07/18;996;Cropland;Triticale;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99102118;17.4;41.43245745;-2.105318363;08/07/18;931;Cropland;Common wheat;Agriculture (excluding fallow land and kitchen gardens)
0-20 cm;99122092;< LOD;41.20364092;-2.036212101;26/07/18;992;Shrubland;Shrubland without tree cover;Semi-natural and natural areas not in use
0-20 cm;99122098;8;41.25711782;-2.046669676;26/07/18;860;Cropland;Barley;Agriculture (excluding fallow land and kitchen gardens)
